time,voltage,current
1574097049.833275,3.65007,0.117956
1574097050.9403281,3.65008,0.116855
1574097052.0483348,3.65008,0.115827
1574097053.1574628,3.65008,0.114925
1574097054.2648427,3.65009,0.113849
1574097055.374495,3.65008,0.112898
1574097056.4822366,3.65006,0.111657
1574097057.5886977,3.65005,0.110809
1574097058.6979074,3.65009,0.109989
1574097059.7954648,3.65006,0.109158
1574097060.8987305,3.65005,0.108272
1574097062.004676,3.65009,0.107158
1574097063.1122983,3.65006,0.106358
1574097064.2208326,3.65008,0.105516
1574097065.3249393,3.65006,0.104382
1574097066.4289224,3.65009,0.103502
1574097067.539524,3.65007,0.102869
1574097068.6494608,3.65007,0.102082
1574097069.7460234,3.65007,0.101153
1574097070.8490171,3.65009,0.100419
1574097071.9460723,3.65009,0.0996083
1574097073.058139,3.65009,0.0987733
1574097074.164138,3.65009,0.0978532
1574097075.2669837,3.65007,0.0969337
1574097076.3780477,3.65006,0.096369
1574097077.4772732,3.65007,0.0955189
1574097078.5842772,3.65006,0.0947948
1574097079.6876342,3.6501,0.0941292
1574097080.7829964,3.65008,0.0933044
1574097081.8843517,3.65008,0.0927671
1574097082.977715,3.65006,0.0921695
1574097084.0690804,3.65011,0.0912888
1574097085.163624,3.65005,0.0907795
1574097086.2760246,3.65006,0.0897473
1574097087.3860874,3.65007,0.0891928
1574097088.4961681,3.65009,0.0883622
1574097089.5998971,3.65011,0.0879351
1574097090.7036808,3.65007,0.0872688
1574097091.8140833,3.6501,0.0865071
1574097092.9218614,3.65008,0.0858761
1574097094.0313451,3.6501,0.0852287
1574097095.1326146,3.6501,0.0846037
1574097096.226899,3.65007,0.0839141
1574097097.3292568,3.65007,0.0833822
1574097098.422077,3.65011,0.0828373
1574097099.5151901,3.65008,0.0822829
1574097100.629128,3.65011,0.0818097
1574097101.7403061,3.65009,0.0812052
1574097102.8352435,3.6501,0.0806007
1574097103.9403727,3.65009,0.0801124
1574097105.045441,3.65008,0.0794318
1574097106.1493604,3.65008,0.0788967
1574097107.2586782,3.65009,0.0784907
1574097108.3632734,3.65007,0.07779
1574097109.4675388,3.65008,0.0771911
1574097110.576577,3.6501,0.0766996
1574097111.6896143,3.6501,0.0761203
1574097112.787852,3.65006,0.0757369
1574097113.886183,3.65011,0.0752271
1574097114.9818573,3.65011,0.0749018
1574097116.0937731,3.65008,0.0742497
1574097117.206973,3.65008,0.0739558
1574097118.3168802,3.65006,0.07353
1574097119.4246645,3.65009,0.0726811
1574097120.531787,3.6501,0.0722023
1574097121.6380608,3.65011,0.0716933
1574097122.7444987,3.65011,0.0713035
1574097123.8579688,3.65007,0.0708144
1574097124.9617283,3.65007,0.0704442
1574097126.0760634,3.65008,0.0696262
1574097127.1723256,3.65011,0.06931
1574097128.2811773,3.65011,0.0688358
1574097129.3950107,3.65012,0.0685065
1574097130.5503705,3.6501,0.0681969
1574097131.66142,3.65012,0.067665
1574097132.7623987,3.6501,0.067086
1574097133.8660538,3.65008,0.0667666
1574097134.9831843,3.65011,0.0663785
1574097136.0959797,3.65013,0.0658063
1574097137.2007966,3.65009,0.0654714
1574097138.3130977,3.65011,0.0651205
1574097139.4416218,3.65011,0.0648065
1574097140.5547976,3.65009,0.0645299
1574097141.661396,3.65013,0.0638792
1574097142.7691016,3.65012,0.0635063
1574097143.8757834,3.6501,0.0630887
1574097144.984005,3.65011,0.062703
1574097146.091975,3.65013,0.0623041
1574097147.187979,3.65013,0.0619324
1574097148.2909434,3.65013,0.0616634
1574097149.3903818,3.65012,0.0614171
1574097150.4990947,3.65012,0.0609052
1574097151.6067991,3.65011,0.0605476
1574097152.720889,3.65013,0.060163
1574097153.8238516,3.6501,0.059798
1574097154.9261675,3.65014,0.0596514
1574097156.0432813,3.65013,0.059329
1574097157.151259,3.6501,0.0588969
1574097158.2596188,3.65013,0.0584265
1574097159.3675804,3.6501,0.0581435
1574097160.4766834,3.6501,0.0578101
1574097161.579846,3.65013,0.0575826
1574097162.6914723,3.65011,0.0570437
1574097163.791583,3.65011,0.0567865
1574097164.8962758,3.65012,0.056509
1574097165.9876964,3.65012,0.0562151
1574097167.090565,3.65011,0.0557994
1574097168.1966825,3.6501,0.0556097
1574097169.3017986,3.65012,0.0553778
1574097170.4100091,3.65012,0.0550383
1574097171.5198166,3.65009,0.054672
1574097172.6258335,3.65013,0.0544862
1574097173.7350733,3.65012,0.0541303
1574097174.835664,3.65011,0.0537885
1574097175.9564886,3.65014,0.053477
1574097177.062435,3.65011,0.0533208
1574097178.1710315,3.65013,0.0528523
1574097179.2768016,3.65012,0.0527182
1574097180.3858855,3.65009,0.0522396
1574097181.4933603,3.65012,0.0519326
1574097182.6022444,3.65015,0.0517944
1574097183.7167127,3.65012,0.0515493
1574097184.819211,3.65014,0.0513544
1574097185.9272075,3.65013,0.0512113
1574097187.0283463,3.65013,0.0508159
1574097188.139542,3.65012,0.0504858
1574097189.2425973,3.65015,0.0502563
1574097190.3467028,3.65012,0.0499414
1574097191.4564886,3.65014,0.0497127
1574097192.5648882,3.65013,0.0492662
1574097193.6722589,3.65011,0.0490037
1574097194.7763698,3.65011,0.048813
1574097195.882198,3.65015,0.0487058
1574097196.9909692,3.65014,0.0484877
1574097198.089632,3.65013,0.0483111
1574097199.1859918,3.6501,0.0481811
1574097200.2860298,3.65013,0.0478808
1574097201.3889625,3.65013,0.0476457
1574097202.5012462,3.65015,0.047329
1574097203.6100109,3.65016,0.0470629
1574097204.7264426,3.65014,0.0468851
1574097205.832544,3.65015,0.0466242
1574097206.9420793,3.65012,0.04628
1574097208.0541992,3.65011,0.0462999
1574097209.1641922,3.65014,0.0461265
1574097210.2642581,3.65015,0.045743
1574097211.3656566,3.65013,0.0455466
1574097212.4753766,3.65012,0.0452124
1574097213.5878425,3.65014,0.045131
1574097214.689896,3.65012,0.0447588
1574097215.7837794,3.65011,0.0446071
1574097216.8896952,3.65013,0.0444475
1574097217.9952435,3.65014,0.0442466
1574097219.090852,3.65016,0.0439498
1574097220.1945646,3.65016,0.043913
1574097221.2998877,3.65016,0.0437252
1574097222.407288,3.65018,0.0432181
1574097223.5107698,3.65012,0.0430242
1574097224.6146839,3.65015,0.0429133
1574097225.727076,3.65015,0.0428367
1574097226.8320444,3.65011,0.0426152
1574097227.9397798,3.65017,0.0423671
1574097229.0391216,3.65015,0.0423011
1574097230.1519806,3.65012,0.041814
1574097231.26401,3.65015,0.0417832
1574097232.3714893,3.65018,0.0416951
1574097233.4714913,3.65013,0.0414832
1574097234.562523,3.65015,0.041308
1574097235.6767411,3.65016,0.0412252
1574097236.7783194,3.65011,0.0410628
1574097237.8779068,3.65013,0.0406975
1574097238.9780288,3.65016,0.0407002
1574097240.081952,3.65014,0.0404551
1574097241.180988,3.65014,0.0403256
1574097242.2963314,3.65012,0.0399893
1574097243.405573,3.65015,0.0398876
1574097244.5126488,3.65014,0.039723
1574097245.6265495,3.65011,0.0396057
1574097246.7371142,3.65013,0.0395246
1574097247.8472717,3.65013,0.0393647
1574097248.9559917,3.65012,0.0392235
1574097250.064095,3.65013,0.0389303
1574097251.1727672,3.65014,0.0387859
1574097252.283676,3.65013,0.0385651
1574097253.390897,3.65016,0.0384031
1574097254.4990733,3.65013,0.0383044
1574097255.6073043,3.65012,0.0382855
1574097256.7240057,3.65014,0.0380128
1574097257.8270288,3.65015,0.0378444
1574097258.9362245,3.65014,0.0377064
1574097260.0528727,3.65011,0.0376661
1574097261.1924374,3.65017,0.0374623
1574097262.2949703,3.65017,0.0372492
1574097263.4047756,3.65015,0.0372461
1574097264.4975488,3.65015,0.0370799
1574097265.6019852,3.65014,0.0367479
1574097266.6973312,3.65014,0.0367364
1574097267.8040345,3.65014,0.0363224
1574097268.905417,3.65015,0.036407
1574097270.0083473,3.65012,0.0361661
1574097271.1128352,3.65013,0.0359895
1574097272.2087321,3.65014,0.0361504
1574097273.3234973,3.65015,0.0355614
1574097274.42157,3.65012,0.0356584
1574097275.513812,3.65015,0.0355761
1574097276.6173706,3.65015,0.0353162
1574097277.7135286,3.65014,0.035102
1574097278.8090367,3.65016,0.0350751
1574097279.912266,3.65014,0.0348545
1574097281.0074577,3.65016,0.0347404
1574097282.10172,3.65017,0.0346351
1574097283.2073607,3.65014,0.0346677
1574097284.3032894,3.65015,0.0343385
1574097285.4108562,3.65013,0.0342616
1574097286.5123074,3.65015,0.0341505
1574097287.621882,3.65016,0.0341336
1574097288.7135005,3.65014,0.033959
1574097289.817313,3.65011,0.0337797
1574097290.9253128,3.65015,0.0335655
1574097292.0279663,3.65015,0.0336839
1574097293.1356947,3.65015,0.0335979
1574097294.2443998,3.65015,0.0333244
1574097295.3498821,3.65017,0.0330861
1574097296.4561963,3.65016,0.0328929
1574097297.5544486,3.65013,0.0329886
1574097298.6495373,3.65014,0.0327684
1574097299.7450552,3.65015,0.0326966
1574097300.8475864,3.6502,0.0325459
1574097301.9407485,3.65015,0.0324668
1574097303.0352507,3.65015,0.0325507
1574097304.1470847,3.65017,0.0323099
1574097305.2417765,3.65014,0.0321375
1574097306.3484602,3.65016,0.0318868
1574097307.4440477,3.65017,0.0318837
1574097308.536445,3.65016,0.0315168
1574097309.641374,3.65016,0.0315311
1574097310.7369962,3.65017,0.0315283
1574097311.8419728,3.65017,0.0312953
1574097312.944427,3.65017,0.0311745
1574097314.0373669,3.65016,0.0311503
1574097315.1395178,3.65016,0.031019
1574097316.2474608,3.65015,0.0308703
1574097317.3552327,3.65016,0.0308419
1574097318.4532235,3.65017,0.0308235
1574097319.5535014,3.65016,0.0306607
1574097320.6621547,3.65019,0.0305162
1574097321.766748,3.65015,0.0304309
1574097322.8620954,3.65015,0.0303906
1574097323.9882166,3.65016,0.0303161
1574097325.0935516,3.65015,0.0302443
1574097326.1982374,3.65018,0.0300074
1574097327.3033278,3.65014,0.0299165
1574097328.4007714,3.65017,0.0297823
1574097329.496592,3.65016,0.0298036
1574097330.60289,3.65018,0.0295605
1574097331.708843,3.65016,0.0293567
1574097332.8078282,3.65017,0.0293689
1574097333.9346538,3.65016,0.029421
1574097335.0331507,3.65017,0.029179
1574097336.131952,3.65017,0.0289968
1574097337.2335036,3.65014,0.0290284
1574097338.3363764,3.65017,0.0288248
1574097339.44551,3.65015,0.0288192
1574097340.5552974,3.65017,0.0287471
1574097341.655779,3.65015,0.0285896
1574097342.7512782,3.6502,0.0284849
1574097343.8544333,3.65016,0.0285062
1574097344.9494932,3.65019,0.0284544
1574097346.0550303,3.65016,0.0282054
1574097347.165031,3.65017,0.0281638
1574097348.27624,3.65019,0.028032
1574097349.381913,3.65017,0.0278932
1574097350.4863305,3.65021,0.0279792
1574097351.592774,3.65019,0.0277741
1574097352.6890028,3.65015,0.0276874
1574097353.797316,3.65019,0.0276466
1574097354.8995962,3.65021,0.0276951
1574097355.9944465,3.65021,0.0275335
1574097357.101769,3.65015,0.0273025
1574097358.203766,3.65019,0.027246
1574097359.30457,3.65018,0.0272153
1574097360.404423,3.65018,0.0271885
1574097361.504693,3.65016,0.0271649
1574097362.6037152,3.65018,0.0268857
1574097363.7045813,3.65016,0.0268471
1574097364.8081782,3.65018,0.0268447
1574097365.9140508,3.65018,0.0268063
1574097367.007907,3.65019,0.0266975
1574097368.109227,3.65018,0.0266035
1574097369.2040093,3.65019,0.0264886
1574097370.319049,3.65018,0.026425
1574097371.4211094,3.6502,0.0263206
1574097372.5344558,3.65019,0.0264028
1574097373.6415365,3.65019,0.0261582
1574097374.732882,3.6502,0.0260955
1574097375.8423934,3.6502,0.0261364
1574097376.9339333,3.65017,0.026034
1574097378.0256252,3.65017,0.0260235
1574097379.1290705,3.65015,0.0257093
1574097380.2226124,3.65015,0.0258457
1574097381.3276408,3.65022,0.0258056
1574097382.4346786,3.65017,0.0255181
1574097383.5458634,3.6502,0.0254506
1574097384.64688,3.6502,0.0253888
1574097385.739539,3.6502,0.025329
1574097386.8317857,3.65021,0.0252419
1574097387.9473407,3.65019,0.0252028
1574097389.0427868,3.65018,0.0251196
1574097390.1446579,3.65018,0.025046
1574097391.239491,3.65021,0.0249914
1574097392.354552,3.65016,0.0249337
1574097393.4699242,3.6502,0.024875
1574097394.574289,3.65021,0.0248557
1574097395.673119,3.65019,0.0247328
1574097396.7783964,3.65018,0.0245167
1574097397.885767,3.6502,0.0245524
1574097398.9907932,3.6502,0.0245481
1574097400.0965946,3.65019,0.0245311
1574097401.2086546,3.65019,0.0244481
1574097402.312442,3.65021,0.0243228
1574097403.4228086,3.65019,0.0243853
1574097404.5306125,3.65022,0.0242286
1574097405.6266642,3.6502,0.0240893
1574097406.7359278,3.65022,0.0240347
1574097407.8302672,3.65016,0.0241092
1574097408.9353082,3.65017,0.0239663
1574097410.0384836,3.65021,0.0239458
1574097411.1433246,3.6502,0.0238717
1574097412.2446892,3.65018,0.0237851
1574097413.3586226,3.6502,0.023687
1574097414.4670951,3.65021,0.0236273
1574097415.5751379,3.65017,0.0236351
1574097416.6829176,3.6502,0.0235931
1574097417.783567,3.6502,0.0234673
1574097418.878102,3.6502,0.0234268
1574097419.9918323,3.6502,0.0234648
1574097421.098722,3.6502,0.023429
1574097422.1928756,3.65021,0.0232991
1574097423.2838016,3.6502,0.0232033
1574097424.3848515,3.65019,0.0231219
1574097425.4791114,3.65018,0.0229436
1574097426.671048,3.65022,0.0230532
1574097427.7693286,3.65021,0.022918
1574097428.864394,3.65018,0.0228442
1574097429.966688,3.65018,0.0228151
1574097431.0632803,3.65021,0.0229407
1574097432.1594577,3.65022,0.022674
1574097433.2627485,3.65021,0.02269
1574097434.3665764,3.6502,0.0224898
1574097435.475474,3.65022,0.0224982
1574097436.5833976,3.65021,0.0224881
1574097437.6912432,3.65022,0.0223603
1574097438.788915,3.6502,0.022471
1574097439.883371,3.65022,0.0222819
1574097440.986969,3.65022,0.0222184
1574097442.092673,3.65021,0.0221982
1574097443.197587,3.65023,0.0220058
1574097444.2883596,3.65024,0.0221108
1574097445.408738,3.65019,0.0218653
1574097446.51598,3.65021,0.021999
1574097447.6221824,3.65022,0.0218831
1574097448.7331688,3.6502,0.0218722
1574097449.8279347,3.65022,0.0215955
1574097450.9225953,3.6502,0.0217847
1574097452.035993,3.65025,0.0216802
1574097453.1340723,3.65023,0.0216177
1574097454.2410185,3.65018,0.0215717
1574097455.342866,3.65025,0.0215443
1574097456.447531,3.65023,0.0213662
1574097457.5554626,3.65024,0.0213945
1574097458.6634252,3.65024,0.0213192
1574097459.7643602,3.65022,0.021185
1574097460.8658278,3.65021,0.0212132
1574097461.9607866,3.6502,0.0212806
1574097463.0654175,3.65022,0.0211046
1574097464.176875,3.65019,0.0210769
1574097465.2837236,3.65022,0.0209809
1574097466.3856661,3.65022,0.0210239
1574097467.4916918,3.65022,0.0209392
1574097468.6001344,3.65025,0.0209212
1574097469.7093112,3.65023,0.0209519
1574097470.8447628,3.65024,0.0209506
1574097471.9546866,3.65023,0.0208182
1574097473.0565424,3.65023,0.0207142
1574097474.1504588,3.65022,0.0207651
1574097475.2512653,3.65021,0.0206946
1574097476.3489065,3.65022,0.020561
1574097477.4441571,3.65023,0.0206586
1574097478.553316,3.65024,0.0204408
1574097479.6551125,3.6502,0.0205178
1574097480.7500782,3.65024,0.0203015
1574097481.8527853,3.65023,0.0204469
1574097482.9575186,3.65024,0.020397
1574097484.056315,3.65023,0.0203806
1574097485.1681714,3.65022,0.0201743
1574097486.2800403,3.65021,0.020171
1574097487.3872924,3.65026,0.0201691
1574097488.49412,3.65022,0.0201318
1574097489.6013033,3.65024,0.0200853
1574097490.713344,3.65022,0.020024
1574097491.8055182,3.65023,0.019916
1574097492.9189575,3.65024,0.0198581
1574097494.0284848,3.65026,0.0199185
1574097495.137809,3.65024,0.0197662
1574097496.250448,3.65025,0.0198774
1574097497.3577132,3.65023,0.0198493
1574097498.4647472,3.65022,0.0197878
1574097499.5670512,3.65023,0.0196127
1574097500.670971,3.65022,0.0196132
1574097501.7710917,3.65022,0.0195161
1574097502.8618336,3.65025,0.019322
1574097503.99687,3.65023,0.0194013
1574097505.0968874,3.65026,0.0194639
1574097506.2059991,3.65025,0.0193912
1574097507.3017068,3.65024,0.0192782
1574097508.403808,3.65024,0.0193582
1574097509.5178301,3.65024,0.0193137
1574097510.6292741,3.65022,0.0191785
1574097511.7377129,3.65024,0.0192028
1574097512.8371613,3.65025,0.0191996
1574097513.940783,3.65024,0.0190942
