time,voltage
1573673724.4036832,3.3300174
1573673725.769179,3.3300666
1573673727.1437547,3.3301184
1573673728.5118494,3.3301663
1573673729.8907566,3.3302168
1573673731.256775,3.3302623
1573673732.6242187,3.3303115
1573673733.992172,3.330362
1573673735.3578644,3.3304112
1573673736.723344,3.3304541
1573673738.092163,3.3305033
1573673739.4596822,3.3305513
1573673740.8272905,3.330598
1573673742.1949267,3.3306472
1573673743.5609207,3.3306939
1573673744.9299438,3.3307394
1573673746.2953877,3.3307873
1573673747.6621144,3.330834
1573673749.0300093,3.3308807
1573673750.3953424,3.3309249
1573673751.7639015,3.3309716
1573673753.1380897,3.3310171
1573673754.5054677,3.3310625
1573673755.872951,3.3311079
1573673757.2410805,3.3311521
1573673758.6089802,3.3311938
1573673759.9762998,3.3312379
1573673761.3420928,3.3312821
1573673762.7088637,3.3313276
1573673764.0763283,3.3313717
1573673765.4440272,3.3314184
1573673766.8119507,3.331455
1573673768.1801963,3.331503
1573673769.5473237,3.3315459
1573673770.9131038,3.3315863
1573673772.2787707,3.331628
1573673773.663182,3.3316709
1573673775.0307298,3.3317138
1573673776.401852,3.3317567
1573673777.7682245,3.3317971
1573673779.1358893,3.3318425
1573673780.503239,3.3318817
1573673781.8705864,3.3319246
1573673783.2368054,3.331965
1573673784.6034553,3.3320053
1573673785.9704819,3.332047
1573673787.3377964,3.3320861
1573673788.7039342,3.3321278
1573673790.071817,3.3321644
1573673791.4522002,3.332206
1573673792.8212886,3.3322464
1573673794.186592,3.3322868
1573673795.552442,3.3323247
1573673796.9191585,3.3323651
1573673798.2865694,3.3324055
1573673799.6538007,3.3324433
1573673801.021734,3.3324837
1573673802.3891041,3.3325203
1573673803.7567606,3.3325645
1573673805.123924,3.3325998
1573673806.4911125,3.3326352
1573673807.8567827,3.3326743
1573673809.2398818,3.3327147
1573673810.606732,3.3327513
1573673811.9733791,3.3327904
1573673813.3403137,3.3328245
1573673814.707362,3.3328674
1573673816.0729656,3.3329015
1573673817.440885,3.3329432
1573673818.80955,3.3329785
1573673820.1769934,3.3330113
1573673821.5428667,3.3330504
1573673822.9107237,3.3330858
1573673824.2789636,3.3331249
1573673825.6461303,3.333159
1573673827.0136833,3.3331931
1573673828.3792562,3.3332322
1573673829.7461088,3.3332713
1573673831.1125515,3.3333041
1573673832.4790184,3.3333395
1573673833.8470285,3.3333736
1573673835.225188,3.3334102
1573673836.5930452,3.3334442
1573673837.9600804,3.3334783
1573673839.325169,3.3335149
1573673840.7132382,3.3335503
1573673842.0816524,3.3335831
1573673843.4492295,3.3336184
1573673844.816966,3.3336525
1573673846.1837747,3.3336891
1573673847.5512419,3.3337207
1573673848.9182959,3.333756
1573673850.284053,3.3337888
1573673851.6521115,3.3338229
1573673853.0193129,3.3338557
1573673854.384396,3.3338898
1573673855.752536,3.3339251
1573673857.120386,3.3339592
1573673858.4873462,3.3339908
1573673859.8555107,3.3340236
1573673861.22331,3.3340564
1573673862.5913093,3.3340918
1573673863.959237,3.3341208
1573673865.3265138,3.3341561
1573673866.6934433,3.3341877
1573673868.061522,3.3342192
1573673869.4268174,3.3342546
1573673870.7932196,3.3342836
1573673872.1606405,3.3343177
1573673873.5274935,3.3343467
1573673874.894626,3.3343783
1573673876.2604096,3.3344111
1573673877.6287467,3.3344401
1573673878.9966717,3.3344742
1573673880.3622475,3.3345083
1573673881.7298248,3.3345373
1573673883.0969915,3.3345701
1573673884.4650686,3.3345979
1573673885.8328173,3.3346332
1573673887.200503,3.334661
1573673888.5665197,3.3346926
1573673889.9343975,3.3347216
1573673891.2997952,3.3347531
