time,Voltage (V),Current (A)
1574303156.859094,3.0630923,0.151
1574303158.2834532,3.0630911,0.151
1574303159.6718369,3.0631037,0.15
1574303161.0485291,3.0630898,0.15
1574303162.437968,3.0630608,0.151
1574303163.8421478,3.0630683,0.15
1574303165.2324004,3.0630671,0.15
1574303166.6339757,3.0630595,0.15
1574303168.0263462,3.0630709,0.15
1574303169.4243994,3.0630532,0.151
1574303170.810932,3.0630696,0.151
1574303172.2143462,3.0630507,0.151
1574303173.602081,3.0630848,0.15
1574303175.0050368,3.0630772,0.151
1574303176.3913448,3.0630582,0.15
1574303177.795089,3.0630582,0.151
1574303179.1752696,3.0630545,0.151
1574303180.5877998,3.0630507,0.151
1574303181.9749465,3.0630179,0.151
1574303183.3735287,3.0630229,0.151
1574303184.76126,3.0630078,0.151
1574303186.1671264,3.0630267,0.15
1574303187.554301,3.0630078,0.151
1574303188.9460795,3.063028,0.151
1574303190.3349516,3.0630078,0.151
1574303191.7462642,3.0630052,0.151
1574303193.1348999,3.0630191,0.151
1574303194.5375626,3.0630216,0.151
1574303195.9256136,3.0630065,0.151
1574303197.3169117,3.0629876,0.151
1574303198.7023625,3.0629674,0.15
1574303200.116832,3.0629472,0.151
1574303201.5043473,3.0629484,0.151
1574303202.9070368,3.0629484,0.15
1574303204.2965894,3.0629573,0.151
1574303205.696953,3.062956,0.15
1574303207.0823355,3.062956,0.15
1574303208.486135,3.0629573,0.151
1574303209.8764334,3.0629459,0.15
1574303211.2826414,3.0629648,0.15
1574303212.6689827,3.062932,0.151
1574303214.0706549,3.0629245,0.151
1574303215.4594612,3.0629131,0.151
1574303216.857667,3.0629194,0.15
1574303218.2478318,3.0629131,0.151
1574303219.6397202,3.0628967,0.151
1574303221.034618,3.0628942,0.15
1574303222.437949,3.0628778,0.151
1574303223.8170924,3.0628979,0.15
1574303225.247874,3.0628752,0.151
1574303226.6353264,3.0628954,0.151
1574303228.0241237,3.0628916,0.151
1574303229.4122655,3.062879,0.151
1574303230.8121614,3.0628891,0.15
1574303232.1997795,3.062874,0.151
1574303233.598616,3.0628765,0.15
1574303234.9844117,3.0628563,0.15
1574303236.388225,3.0628677,0.151
1574303237.773202,3.0628752,0.151
1574303239.178713,3.0628538,0.151
1574303240.586473,3.0628512,0.15
1574303241.973128,3.0628361,0.151
1574303243.3602653,3.06285,0.151
1574303244.7617888,3.0628525,0.151
1574303246.1424034,3.0628424,0.151
1574303247.5509768,3.0628361,0.15
1574303248.9404552,3.0628411,0.15
1574303250.3465316,3.0628424,0.151
1574303251.7346191,3.0628449,0.151
1574303253.1321285,3.0628475,0.151
1574303254.5118763,3.0628563,0.151
1574303255.920429,3.0628298,0.15
1574303257.307312,3.0628374,0.151
1574303258.7128582,3.0628235,0.151
1574303260.104107,3.0628109,0.151
1574303261.5029495,3.0628134,0.15
1574303262.8894823,3.0627957,0.151
1574303264.2949765,3.0628159,0.15
1574303265.683272,3.0628197,0.151
1574303267.0793471,3.0628096,0.151
1574303268.4647295,3.0627995,0.151
1574303269.871813,3.0628008,0.151
1574303271.2587254,3.0627856,0.151
1574303272.6610546,3.0627844,0.15
1574303274.0489867,3.0627705,0.151
1574303275.4505067,3.0627642,0.15
1574303276.8379562,3.0627907,0.151
1574303278.2434506,3.0627869,0.151
1574303279.6320434,3.0627768,0.151
1574303281.0273187,3.0627667,0.151
1574303282.416137,3.062778,0.15
1574303283.8257692,3.0627566,0.151
1574303285.2143517,3.0627389,0.151
1574303286.6145587,3.0627364,0.151
1574303288.003837,3.0627503,0.151
1574303289.4036555,3.0627427,0.151
1574303290.7895284,3.0627553,0.15
1574303292.1934493,3.0627124,0.151
1574303293.5798519,3.0626998,0.15
1574303294.985622,3.0627225,0.151
1574303296.3728855,3.0627402,0.15
1574303297.774573,3.0627477,0.15
1574303299.1633728,3.0627175,0.15
1574303300.5847492,3.0627187,0.151
1574303301.9612038,3.0627149,0.151
1574303303.3540156,3.0626872,0.15
1574303304.7407362,3.0626783,0.15
1574303306.1380355,3.0626783,0.15
1574303307.5263426,3.0626581,0.151
1574303308.937268,3.0626405,0.151
1574303310.3239276,3.0626556,0.151
1574303311.726307,3.0626581,0.151
1574303313.11315,3.0626581,0.15
1574303314.5174744,3.0626569,0.151
1574303315.906122,3.0626632,0.151
1574303317.3079696,3.0626581,0.151
1574303318.6965232,3.0626379,0.151
1574303320.0965855,3.0626341,0.15
1574303321.4819157,3.0626455,0.151
1574303322.885244,3.0626266,0.151
1574303324.2799268,3.062614,0.15
1574303325.6780324,3.0626165,0.151
1574303327.0637736,3.0626203,0.151
1574303328.4695997,3.0626114,0.151
1574303329.855762,3.0625925,0.151
1574303331.2594972,3.062614,0.15
1574303332.64651,3.0625938,0.151
1574303334.0496163,3.0626089,0.15
1574303335.4383862,3.062595,0.15
1574303336.8394732,3.0625811,0.151
1574303338.2276447,3.0625837,0.151
1574303339.6276467,3.0625912,0.151
1574303341.0311022,3.0625774,0.151
1574303342.4189372,3.0625824,0.151
1574303343.807001,3.0625963,0.15
1574303345.209299,3.0626089,0.15
1574303346.5958753,3.0625925,0.151
1574303347.9990232,3.0625938,0.151
1574303349.3890352,3.0626001,0.151
1574303350.7917607,3.0625761,0.15
1574303352.170177,3.0625698,0.151
1574303353.5797794,3.0625938,0.15
1574303354.9687748,3.0625824,0.15
1574303356.3690176,3.0625395,0.151
1574303357.7573478,3.062566,0.15
1574303359.1597157,3.0625597,0.15
1574303360.568059,3.0625673,0.151
1574303361.9549532,3.062537,0.151
1574303363.332296,3.0625281,0.151
1574303364.7419763,3.0625231,0.151
1574303366.1292179,3.0625395,0.151
1574303367.5331123,3.0625458,0.15
1574303368.922945,3.0625269,0.15
1574303370.3254209,3.0625092,0.15
1574303371.7143905,3.062518,0.151
1574303373.1093316,3.0625168,0.151
1574303374.4878008,3.0625105,0.15
1574303375.9007418,3.0625105,0.151
1574303377.2923648,3.0624953,0.151
1574303378.6925156,3.06246,0.151
1574303380.078639,3.062465,0.151
1574303381.4707823,3.0624587,0.151
1574303382.8469336,3.0624675,0.15
1574303384.2803066,3.06246,0.151
1574303385.6688051,3.0624978,0.15
1574303387.060527,3.0624726,0.151
1574303388.44979,3.0624625,0.151
1574303389.8522034,3.0624398,0.15
1574303391.2401927,3.0624524,0.15
1574303392.6414459,3.0624372,0.15
1574303394.0282838,3.0624398,0.151
1574303395.4336712,3.062436,0.15
1574303396.8206925,3.0624322,0.151
1574303398.2221582,3.0624196,0.15
1574303399.6118298,3.0624145,0.15
1574303401.0399344,3.0623893,0.151
1574303402.4279022,3.0623817,0.15
1574303403.8153408,3.0624032,0.151
1574303405.2036335,3.0624006,0.151
1574303406.5933285,3.0623931,0.151
1574303407.9805994,3.0623716,0.151
1574303409.3835347,3.0623779,0.151
1574303410.7699752,3.0623767,0.151
1574303412.1738799,3.0623716,0.151
1574303413.5592883,3.0623792,0.151
1574303414.9585056,3.0623691,0.151
1574303416.336117,3.0623514,0.151
1574303417.7541518,3.0623527,0.151
1574303419.1447937,3.0623489,0.15
1574303420.580899,3.0623199,0.151
1574303421.9587474,3.0623136,0.15
1574303423.346938,3.0623148,0.15
1574303424.7272997,3.062311,0.151
1574303426.1245563,3.0623085,0.15
1574303427.502199,3.0623098,0.15
1574303428.9188077,3.0622997,0.15
1574303430.2966664,3.0622833,0.151
1574303431.7081115,3.0623098,0.151
1574303433.0936086,3.0623085,0.151
1574303434.4984477,3.0623401,0.151
1574303435.886248,3.0623413,0.15
1574303437.2944746,3.0623098,0.151
1574303438.6820903,3.0623035,0.151
1574303440.0748725,3.0622959,0.15
1574303441.4615505,3.0622833,0.151
1574303442.8650613,3.0622782,0.15
1574303444.2531555,3.0622883,0.15
1574303445.6562037,3.0622833,0.15
1574303447.0426507,3.062282,0.151
1574303448.4486442,3.0622694,0.15
1574303449.835856,3.062311,0.151
1574303451.2392924,3.0622833,0.151
1574303452.626948,3.0623035,0.15
1574303454.0289228,3.0622858,0.151
1574303455.4081345,3.0622706,0.151
1574303456.8181834,3.0622366,0.151
1574303458.207879,3.0622467,0.15
1574303459.6076777,3.0622416,0.15
1574303460.993616,3.0622353,0.151
1574303462.3968503,3.0622416,0.15
1574303463.7834654,3.0622164,0.151
1574303465.189078,3.0622378,0.15
1574303466.5744534,3.0622454,0.151
1574303467.9805453,3.0622214,0.15
1574303469.369376,3.0621974,0.151
1574303470.7703767,3.0622138,0.151
1574303472.1492283,3.062205,0.151
1574303473.5592916,3.0622075,0.151
1574303474.9508777,3.0622151,0.151
1574303476.3407772,3.0621848,0.151
1574303477.7280362,3.0621936,0.151
1574303479.131606,3.0621949,0.15
1574303480.5142775,3.0621974,0.15
1574303481.9295537,3.0621924,0.151
1574303483.3069794,3.0621861,0.15
1574303484.7220554,3.0621722,0.15
1574303486.1088853,3.0621646,0.151
1574303487.5112803,3.062152,0.151
1574303488.8999732,3.0621381,0.151
1574303490.3000944,3.0621394,0.15
1574303491.685331,3.0621381,0.151
1574303493.0905643,3.0621406,0.151
1574303494.478652,3.0621267,0.15
1574303495.8825006,3.0621255,0.15
1574303497.2711756,3.0621293,0.151
1574303498.6720161,3.0621204,0.15
1574303500.0577676,3.0621368,0.15
1574303501.4643583,3.062123,0.151
1574303502.8520737,3.062104,0.151
1574303504.2546284,3.0621053,0.151
1574303505.6442223,3.0621116,0.15
1574303507.0364585,3.0620939,0.151
1574303508.4231076,3.0620826,0.151
1574303509.8342166,3.0620725,0.151
1574303511.2223487,3.0620826,0.151
1574303512.6252446,3.0620611,0.151
1574303514.013293,3.0620674,0.151
1574303515.4179327,3.0620712,0.151
1574303516.8040233,3.0620712,0.15
1574303518.2076838,3.0620889,0.15
1574303519.5945587,3.0620901,0.151
1574303520.999441,3.0620864,0.15
1574303522.3802056,3.062099,0.15
1574303523.7885668,3.062075,0.15
1574303525.1688883,3.062075,0.15
1574303526.569761,3.062051,0.151
1574303527.9549804,3.0620876,0.15
1574303529.369278,3.0620737,0.151
1574303530.7557528,3.0620737,0.151
1574303532.1595862,3.0620649,0.151
1574303533.5466309,3.0620485,0.151
1574303534.9516373,3.0620838,0.151
1574303536.3380919,3.0620346,0.151
1574303537.7319717,3.0620397,0.151
1574303539.1220021,3.0620321,0.151
1574303540.5209308,3.0620232,0.151
1574303541.9075947,3.0620132,0.15
1574303543.312445,3.0619967,0.151
1574303544.6987638,3.061998,0.151
1574303546.1128047,3.0619955,0.151
1574303547.5006964,3.0620106,0.15
1574303548.9014447,3.061974,0.15
1574303550.2936766,3.0619955,0.15
1574303551.6944788,3.0620056,0.151
1574303553.081821,3.0619993,0.151
1574303554.4858403,3.0619854,0.151
1574303555.873352,3.0619955,0.15
1574303557.265665,3.0619866,0.151
1574303558.6548364,3.061993,0.151
1574303560.0573392,3.0619816,0.151
1574303561.436741,3.0619967,0.151
1574303562.854494,3.0619993,0.151
1574303564.2432551,3.0619702,0.151
1574303565.6481092,3.0619463,0.15
1574303567.0355446,3.0619589,0.151
1574303568.4372492,3.0619639,0.15
1574303569.8244927,3.0619665,0.15
1574303571.228667,3.0619728,0.151
1574303572.617432,3.0619551,0.15
1574303574.0190852,3.0619665,0.151
1574303575.406439,3.0619639,0.15
1574303576.8069572,3.0619387,0.151
1574303578.1928258,3.0619349,0.15
1574303579.599286,3.0619273,0.151
1574303580.985305,3.0619513,0.151
1574303582.388816,3.0619437,0.15
1574303583.7748833,3.0619463,0.151
1574303585.1816976,3.0619286,0.151
1574303586.5674794,3.0619286,0.151
1574303587.9706008,3.0619261,0.151
1574303589.353813,3.0619223,0.151
1574303590.752347,3.0619122,0.15
1574303592.1397142,3.0619033,0.151
1574303593.543846,3.0618831,0.151
1574303594.9242742,3.0618844,0.15
1574303596.342119,3.0618667,0.151
1574303597.7310364,3.061868,0.151
1574303599.1319425,3.061863,0.15
1574303600.509088,3.0618491,0.151
1574303601.9135664,3.061868,0.151
1574303603.3072383,3.0618831,0.151
1574303604.7148166,3.0618768,0.151
1574303606.1036458,3.0618768,0.15
1574303607.5061421,3.0618592,0.151
1574303608.894117,3.0618705,0.15
1574303610.3009503,3.0618364,0.15
1574303611.6893857,3.0618491,0.15
1574303613.085055,3.0618402,0.151
1574303614.4794836,3.0618301,0.151
1574303615.8763878,3.061839,0.151
1574303617.2635996,3.0618188,0.15
1574303618.6679833,3.0618125,0.151
1574303620.0553162,3.0618112,0.15
1574303621.4528353,3.0618049,0.15
1574303622.8405573,3.0618112,0.151
1574303624.2515259,3.061786,0.151
1574303625.6320484,3.0617759,0.151
1574303627.03819,3.0617683,0.151
1574303628.4284077,3.0617721,0.151
1574303629.8295326,3.0617695,0.151
1574303631.2168748,3.0617443,0.15
1574303632.6113527,3.0617228,0.151
1574303633.9993412,3.061743,0.151
1574303635.4102733,3.061762,0.151
1574303636.7953043,3.0617506,0.151
1574303638.201506,3.0617544,0.151
1574303639.5879626,3.0617607,0.15
1574303640.991908,3.0617443,0.151
1574303642.371224,3.0617254,0.151
1574303643.7835271,3.0617191,0.151
1574303645.1636016,3.0617128,0.151
1574303646.5718715,3.0617292,0.151
1574303647.9599946,3.0617014,0.151
1574303649.354624,3.0617481,0.15
1574303650.7433217,3.0617329,0.151
1574303652.153134,3.0617064,0.151
1574303653.5407991,3.0617165,0.151
1574303654.946501,3.0617128,0.15
1574303656.3308585,3.0617039,0.15
1574303657.735905,3.0617241,0.151
1574303659.12405,3.0617228,0.15
1574303660.5142922,3.0617254,0.15
1574303661.9000006,3.0617405,0.151
1574303663.3198135,3.0617304,0.151
1574303664.7083519,3.0617266,0.15
1574303666.1056633,3.0617115,0.151
1574303667.492727,3.0617052,0.15
1574303668.8889456,3.0616926,0.151
1574303670.2776384,3.0616951,0.151
1574303671.6889293,3.0616963,0.151
1574303673.0687122,3.0617014,0.151
1574303674.4792478,3.061661,0.15
1574303675.8679283,3.0616522,0.151
1574303677.2701638,3.061661,0.151
1574303678.6490095,3.0616812,0.151
1574303680.0576622,3.0616825,0.15
1574303681.442726,3.061666,0.15
1574303682.8468492,3.0616774,0.15
1574303684.2233763,3.061666,0.15
1574303685.6401007,3.0616825,0.15
1574303687.0283191,3.061666,0.151
1574303688.432739,3.0616585,0.151
1574303689.819102,3.0616623,0.151
1574303691.2120755,3.0616484,0.15
1574303692.5980783,3.0616459,0.15
1574303694.0025942,3.0616484,0.151
1574303695.3898888,3.0616395,0.151
1574303696.8080945,3.0616269,0.151
1574303698.197181,3.0616395,0.15
1574303699.5939274,3.061637,0.151
1574303700.9805558,3.0616244,0.151
1574303702.3829594,3.0616181,0.15
1574303703.7691445,3.0616143,0.151
1574303705.1739259,3.0616206,0.15
1574303706.5609977,3.0616042,0.151
1574303707.9672158,3.0615891,0.15
1574303709.344462,3.0616029,0.15
1574303710.757036,3.0615916,0.151
1574303712.1460118,3.0615865,0.15
1574303713.5379295,3.0615992,0.151
1574303714.9248295,3.061579,0.151
1574303716.335161,3.0615827,0.151
1574303717.7224557,3.0615701,0.151
1574303719.1270103,3.0615625,0.151
1574303720.504467,3.0615663,0.151
1574303721.9173393,3.0615588,0.151
1574303723.3141766,3.0615499,0.151
1574303724.7084723,3.0615537,0.15
1574303726.0960166,3.06156,0.15
1574303727.5012195,3.0615575,0.151
1574303728.8903475,3.0615676,0.15
1574303730.288853,3.0615638,0.151
1574303731.6679277,3.0615588,0.151
1574303733.071193,3.0615436,0.151
1574303734.4597096,3.0615386,0.151
1574303735.8702376,3.0615259,0.151
1574303737.259273,3.0615297,0.15
1574303738.6618655,3.0615259,0.151
1574303740.0484903,3.0615095,0.151
1574303741.4493365,3.0615158,0.151
1574303742.8387957,3.0615108,0.151
1574303744.2319467,3.0615146,0.15
1574303745.6186986,3.0615032,0.151
1574303747.0366924,3.0614994,0.151
1574303748.4248304,3.0615108,0.15
1574303749.822871,3.0615108,0.151
1574303751.2086556,3.0614868,0.151
1574303752.614854,3.0614603,0.151
1574303754.0015745,3.0614679,0.151
1574303755.3955886,3.0614603,0.15
1574303756.7850482,3.0614616,0.151
1574303758.1960368,3.0614792,0.151
1574303759.5833623,3.0614527,0.151
1574303760.9871814,3.0614666,0.151
1574303762.3758924,3.0614376,0.151
1574303763.7789352,3.0614313,0.15
1574303765.1669104,3.0614376,0.151
1574303766.5666966,3.0614351,0.15
1574303767.958948,3.0614351,0.151
1574303769.357934,3.0614275,0.151
1574303770.7456043,3.0614212,0.151
1574303772.1466005,3.0614098,0.151
1574303773.5326061,3.0614174,0.151
1574303774.939123,3.0614136,0.151
1574303776.332039,3.0613985,0.151
1574303777.7296033,3.0614035,0.151
1574303779.1180665,3.0614123,0.151
1574303780.5105317,3.0613934,0.151
1574303781.8899567,3.0613808,0.151
1574303783.3195405,3.0614048,0.151
1574303784.7086174,3.0613972,0.151
1574303786.1002033,3.0613896,0.151
1574303787.4876866,3.0613884,0.151
1574303788.8903978,3.0613896,0.151
1574303790.276015,3.0613795,0.151
1574303791.681418,3.0613934,0.151
1574303793.0690832,3.061401,0.151
1574303794.4727056,3.0613821,0.15
1574303795.8602374,3.0613682,0.151
1574303797.2659812,3.0613555,0.15
1574303798.6461031,3.0613417,0.15
1574303800.0527086,3.0613429,0.15
1574303801.4433346,3.0613455,0.151
1574303802.8427644,3.061353,0.151
1574303804.22005,3.0613669,0.15
1574303805.6334527,3.0613783,0.15
1574303807.0193264,3.0613985,0.151
1574303808.4248185,3.0613707,0.151
1574303809.8040276,3.0613631,0.15
1574303811.2157025,3.0613606,0.151
1574303812.594755,3.0613442,0.151
1574303814.0090425,3.0613177,0.151
1574303815.3865228,3.0613076,0.151
1574303816.7954853,3.0613152,0.15
1574303818.186528,3.0613442,0.151
1574303819.5867264,3.0613189,0.151
1574303820.9743552,3.0613051,0.15
1574303822.3768227,3.0613139,0.15
1574303823.7640686,3.0612988,0.15
1574303825.1687708,3.0613139,0.151
1574303826.5481598,3.0612874,0.15
1574303827.9600441,3.0612861,0.151
1574303829.3398137,3.0612823,0.151
1574303830.750398,3.0612849,0.151
1574303832.1387696,3.0612672,0.15
1574303833.5315738,3.0612798,0.151
1574303834.918733,3.0612596,0.151
1574303836.330476,3.0612546,0.151
1574303837.7180114,3.0612546,0.151
1574303839.1186764,3.061242,0.15
1574303840.4993649,3.061242,0.15
1574303841.909434,3.0612331,0.151
1574303843.2953916,3.0612344,0.151
1574303844.7017891,3.061199,0.151
1574303846.089889,3.061218,0.15
1574303847.4850745,3.0612306,0.151
1574303848.8722053,3.0612508,0.151
1574303850.2847133,3.0612319,0.151
1574303851.6724741,3.0612154,0.151
1574303853.072998,3.0612154,0.15
1574303854.4604514,3.0612218,0.151
1574303855.8627748,3.0612268,0.15
1574303857.24063,3.0612142,0.15
1574303858.6536198,3.0612192,0.15
1574303860.039299,3.0612268,0.151
1574303861.4339502,3.0612016,0.15
1574303862.81321,3.0611915,0.151
1574303864.2364085,3.0611586,0.15
1574303865.6159325,3.0611687,0.15
1574303867.023659,3.0611839,0.15
1574303868.4140823,3.0611612,0.151
1574303869.8143864,3.0611359,0.151
1574303871.2005312,3.0611561,0.151
1574303872.5977724,3.0611675,0.151
1574303873.9861543,3.0611145,0.151
1574303875.3937726,3.0611258,0.151
1574303876.778997,3.0611246,0.15
1574303878.1803179,3.0611208,0.151
1574303879.5682397,3.0611157,0.151
1574303880.9782104,3.0611082,0.151
1574303882.3556595,3.0611119,0.151
1574303883.7714007,3.0610943,0.151
1574303885.1603632,3.061122,0.151
1574303886.558288,3.0611208,0.151
1574303887.9454591,3.0611132,0.15
1574303889.340373,3.0611183,0.15
1574303890.7206335,3.0610918,0.15
1574303892.1380284,3.0610741,0.15
1574303893.5239825,3.0610905,0.151
1574303894.929998,3.0611132,0.15
1574303896.3085063,3.061093,0.151
1574303897.7244606,3.0610943,0.15
1574303899.1122262,3.0610627,0.151
1574303900.5262115,3.0610678,0.151
1574303901.904003,3.0610665,0.151
1574303903.301907,3.0610766,0.151
1574303904.6880121,3.0610652,0.15
1574303906.0927894,3.0610817,0.15
1574303907.4803832,3.061064,0.151
1574303908.8807836,3.061088,0.151
1574303910.2677732,3.0610488,0.151
1574303911.6727095,3.0610564,0.15
1574303913.0625389,3.0610362,0.151
1574303914.4667716,3.0610286,0.151
1574303915.8542151,3.060992,0.151
1574303917.2562473,3.0609807,0.151
1574303918.6463733,3.0609744,0.151
1574303920.0444236,3.0609542,0.151
1574303921.4301853,3.0609542,0.151
1574303922.834181,3.0609554,0.15
1574303924.2130158,3.060958,0.15
1574303925.6259139,3.0609554,0.151
1574303927.0123208,3.0609466,0.151
1574303928.409231,3.0609706,0.15
1574303929.7981422,3.0609655,0.151
1574303931.2074308,3.0609756,0.151
1574303932.5977454,3.0609516,0.15
1574303933.9996448,3.0609567,0.151
1574303935.376522,3.0609479,0.151
1574303936.7863626,3.0609516,0.151
1574303938.1797247,3.060934,0.151
1574303939.5769026,3.0609201,0.15
1574303940.9621828,3.0608974,0.151
1574303942.3700552,3.0608999,0.15
