time,voltage
1574098931.0988941,3.2141238
1574098932.4663732,3.2141087
1574098933.8350677,3.2140948
1574098935.2018893,3.2140809
1574098936.5700147,3.2140696
1574098937.9361815,3.2140607
1574098939.30357,3.2140519
1574098940.6695468,3.214033
1574098942.037167,3.2140254
1574098943.4051871,3.2140115
1574098944.7732255,3.2139964
1574098946.1404219,3.213985
1574098947.5084057,3.2139736
1574098948.874802,3.2139661
1574098950.2427485,3.2139484
1574098951.6104355,3.213937
1574098952.9765625,3.2139231
1574098954.3445802,3.2139143
1574098955.7125347,3.2138966
1574098957.0801678,3.2138865
1574098958.4518418,3.2138701
1574098959.817762,3.2138638
1574098961.1846325,3.2138512
1574098962.5530088,3.2138335
1574098963.9205275,3.2138272
1574098965.287733,3.213807
1574098966.6543071,3.2137868
1574098968.0211275,3.2137793
1574098969.3860168,3.2137679
1574098970.753517,3.2137528
1574098972.121065,3.2137427
1574098973.4882507,3.213725
1574098974.8545065,3.2137086
1574098976.2224815,3.213701
1574098977.5882926,3.2136884
1574098978.9537575,3.213677
1574098980.3221316,3.2136631
1574098981.6894102,3.2136505
1574098983.0564327,3.2136341
1574098984.4234443,3.213624
1574098985.7905526,3.2136126
1574098987.1584005,3.2136
1574098988.525451,3.2135861
1574098989.8925543,3.2135811
1574098991.2596498,3.2135622
1574098992.6269937,3.2135458
1574098993.9945807,3.2135331
1574098995.361888,3.2135155
1574098996.7287977,3.2134991
1574098998.0948515,3.2134814
1574098999.461971,3.2134738
1574099000.829118,3.2134624
1574099002.1964025,3.2134473
1574099003.5641696,3.2134372
1574099004.9320285,3.2134208
1574099006.2995074,3.2134044
1574099007.6661825,3.2133905
1574099009.034212,3.2133766
1574099010.4023438,3.2133577
1574099011.7804985,3.2133488
1574099013.1476235,3.2133388
1574099014.5132775,3.2133223
1574099015.880356,3.213311
1574099017.2463036,3.2132933
1574099018.6216617,3.213287
1574099019.9888744,3.2132655
1574099021.3569536,3.2132567
1574099022.7247488,3.2132378
1574099024.09039,3.2132239
1574099025.4580948,3.2132113
1574099026.8249576,3.2131949
1574099028.1917746,3.2131835
1574099029.5592067,3.2131772
1574099030.9260485,3.2131595
1574099032.2930925,3.2131381
1574099033.6610825,3.2131318
1574099035.029534,3.2131141
1574099036.3970683,3.2131002
1574099037.7645452,3.2130863
1574099039.129752,3.2130762
1574099040.497202,3.2130585
1574099041.8642879,3.2130484
1574099043.230406,3.2130371
1574099044.5974803,3.2130182
1574099045.9646976,3.2130055
1574099047.3313966,3.2129942
1574099048.6995115,3.2129778
1574099050.0661037,3.2129601
1574099051.4338193,3.2129449
1574099052.8096302,3.2129349
1574099054.1766307,3.2129172
1574099055.5510201,3.2129046
1574099056.9189107,3.2128919
1574099058.286731,3.212873
1574099059.6579325,3.2128629
1574099061.02369,3.212849
1574099062.3988743,3.2128377
1574099063.766191,3.2128187
1574099065.1330888,3.2128011
1574099066.5010667,3.2127872
1574099067.8691528,3.2127783
1574099069.2364001,3.2127632
1574099070.603825,3.2127455
