time,voltage
1574110654.161023,4.0506109
1574110655.5333862,4.0504684
1574110656.9047985,4.0503309
1574110658.2743993,4.0501884
1574110659.646642,4.0500584
1574110661.0186412,4.0499034
1574110662.3892841,4.0497659
1574110663.7610133,4.0496334
1574110665.132756,4.0494959
1574110666.5045967,4.0493571
1574110667.8753414,4.0492021
1574110669.2468474,4.0490696
1574110670.6185198,4.0489321
1574110671.9879546,4.0487933
1574110673.3567922,4.0486671
1574110674.7279098,4.0485396
1574110676.0988996,4.0483946
1574110677.4693718,4.0482721
1574110678.8390815,4.0481221
1574110680.2083526,4.0479883
1574110681.5789726,4.0478471
1574110682.9548278,4.0477121
1574110684.3261132,4.0475833
1574110685.6973445,4.0474508
1574110687.068016,4.0473121
1574110688.4378386,4.0471696
1574110689.8083713,4.0470358
1574110691.1811943,4.0468933
1574110692.5518498,4.046762
1574110693.921226,4.046632
1574110695.2917485,4.0464908
1574110696.6632173,4.0463645
1574110698.0340946,4.0462233
1574110699.4054565,4.0460958
1574110700.7764983,4.0459445
1574110702.1470604,4.0458233
1574110703.519133,4.0456945
1574110704.8901536,4.0455508
1574110706.2591474,4.0454183
1574110707.6304238,4.0452858
1574110709.001533,4.0451533
1574110710.3723977,4.0450132
1574110711.744043,4.044897
1574110713.115252,4.044752
1574110714.486901,4.0446232
1574110715.857769,4.0445045
1574110717.2288687,4.0443707
1574110718.599169,4.0442382
1574110719.9712484,4.0440995
1574110721.3423953,4.043967
1574110722.7132037,4.043837
1574110724.0831258,4.0436957
1574110725.4538713,4.0435745
1574110726.8243926,4.0434382
1574110728.1959207,4.043307
1574110729.5665216,4.0431845
1574110730.9378064,4.0430532
1574110732.3094652,4.0429144
1574110733.6805534,4.0427969
1574110735.0534585,4.0426669
1574110736.4250188,4.0425369
1574110737.796409,4.0424044
1574110739.1663303,4.0422757
1574110740.5432036,4.0421444
1574110741.9120438,4.0420207
1574110743.2848,4.0418857
1574110744.6566966,4.0417694
1574110746.0285976,4.0416382
1574110747.3998873,4.0415107
1574110748.7708256,4.0413744
1574110750.142835,4.0412544
1574110751.5133536,4.0411294
1574110752.8844113,4.0410006
1574110754.2564156,4.0408756
1574110755.6278336,4.0407494
1574110756.9998965,4.0406169
1574110758.3720112,4.0404844
1574110759.7417748,4.0403644
1574110761.1140537,4.0402369
1574110762.4860198,4.0401144
1574110763.8580568,4.0399856
1574110765.2290974,4.0398606
1574110766.6010473,4.0397306
1574110767.9710531,4.0396069
1574110769.3424728,4.0394694
1574110770.713747,4.0393469
1574110772.0846405,4.0392181
1574110773.4560935,4.0390918
1574110774.8276095,4.0389718
1574110776.1985621,4.0388456
1574110777.5694199,4.0387181
1574110778.9416063,4.0385893
1574110780.313043,4.0384693
1574110781.6832092,4.0383481
1574110783.0502753,4.0382268
1574110784.4176164,4.0381056
1574110785.7885225,4.0379668
1574110787.1595862,4.0378456
1574110788.5293844,4.0377156
1574110789.9002328,4.0375943
1574110791.271402,4.0374781
1574110792.642471,4.037348
1574110794.0180225,4.037223
1574110795.3893158,4.0370918
1574110796.7632973,4.0369868
1574110798.134475,4.036858
1574110799.52693,4.0367355
1574110800.896557,4.0366168
1574110802.2681303,4.036488
1574110803.640993,4.036368
1574110805.016741,4.0362555
1574110806.3865554,4.0361305
1574110807.7582612,4.0360068
1574110809.1274762,4.0358943
1574110810.4987864,4.0357718
1574110811.8696575,4.035648
1574110813.2420442,4.035513
1574110814.6116118,4.0353867
1574110815.9825714,4.0352805
1574110817.357656,4.0351605
1574110818.728918,4.0350342
1574110820.0986612,4.0349142
1574110821.4687533,4.0347967
1574110822.8402035,4.034673
1574110824.2099037,4.0345567
1574110825.581117,4.0344455
1574110826.9530919,4.0343217
1574110828.3229578,4.0342005
1574110829.6945024,4.0340855
1574110831.0644069,4.0339692
1574110832.434692,4.033848
1574110833.8044734,4.0337242
1574110835.171297,4.0336079
1574110836.5435295,4.0334804
1574110837.9161377,4.0333579
1574110839.286408,4.0332417
1574110840.6600392,4.0331254
1574110842.0311892,4.0329942
1574110843.403173,4.0328817
1574110844.7750094,4.0327592
1574110846.1469786,4.0326429
1574110847.5181127,4.0325267
1574110848.8921103,4.0324067
1574110850.2631922,4.0322892
1574110851.6352072,4.0321704
1574110853.0040493,4.0320479
1574110854.3702333,4.0319429
1574110855.7443562,4.0318154
1574110857.1138556,4.0317091
1574110858.4829357,4.0315891
1574110859.853232,4.0314741
1574110861.219288,4.0313554
1574110862.5883484,4.0312366
1574110863.9612613,4.0311179
1574110865.335476,4.0309991
1574110866.7073748,4.0308791
1574110868.0762196,4.0307704
1574110869.4435196,4.0306466
1574110870.8214447,4.0305391
1574110872.1906853,4.0304254
1574110873.5593762,4.0303141
1574110874.9302526,4.0301966
1574110876.3023853,4.0300754
1574110877.6744404,4.0299591
1574110879.045247,4.0298429
1574110880.4184556,4.0297303
1574110881.7896872,4.0296091
1574110883.158839,4.0294953
1574110884.5276396,4.0293828
1574110885.896107,4.0292716
1574110887.2660506,4.0291578
1574110888.634226,4.0290428
1574110890.0060718,4.0289291
1574110891.3778446,4.0288078
1574110892.7478838,4.0286978
1574110894.116768,4.0285928
1574110895.4894366,4.0284866
1574110896.860843,4.0283666
1574110898.2322903,4.0282441
1574110899.603657,4.0281241
1574110900.9730575,4.0280141
1574110902.343286,4.027899
1574110903.7128563,4.027784
1574110905.0815542,4.0276853
1574110906.4528446,4.0275703
1574110907.823961,4.0274553
1574110909.1940067,4.0273528
1574110910.5651386,4.027234
1574110911.9371119,4.027124
1574110913.3061416,4.0270053
1574110914.678838,4.0268953
1574110916.0485392,4.026789
1574110917.4215794,4.0266715
1574110918.7935512,4.0265553
1574110920.1637611,4.0264453
1574110921.5328662,4.0263328
1574110922.9027088,4.0262253
1574110924.2721715,4.0261153
1574110925.6431706,4.0259952
1574110927.0132594,4.0258952
1574110928.3856661,4.0257777
1574110929.7602174,4.0256677
1574110931.1292453,4.0255665
1574110932.5011816,4.0254465
1574110933.8704305,4.0253365
1574110935.2401872,4.0252252
1574110936.6117637,4.0251177
1574110937.9805768,4.025014
1574110939.352433,4.024904
1574110940.7234788,4.0247852
1574110942.0923233,4.0246765
1574110943.4914274,4.0245627
1574110944.8637438,4.024449
1574110946.234687,4.024354
1574110947.607104,4.024234
1574110948.9786913,4.0241114
1574110950.3505547,4.0240102
1574110951.7216792,4.0238989
1574110953.0915213,4.0237864
1574110954.4626892,4.0236727
1574110955.8348598,4.0235689
1574110957.2034795,4.0234577
1574110958.57656,4.0233539
1574110959.9468002,4.0232402
1574110961.318816,4.0231252
1574110962.6898193,4.0230189
1574110964.058902,4.0229139
1574110965.4307692,4.0228052
1574110966.8028069,4.0227014
1574110968.1728609,4.0225952
1574110969.5441694,4.0224814
1574110970.915983,4.0223789
1574110972.2888644,4.0222652
1574110973.6588683,4.0221639
1574110975.032469,4.0220614
1574110976.4009163,4.0219539
1574110977.772709,4.0218339
1574110979.1421597,4.0217251
1574110980.5130296,4.0216176
1574110981.8840175,4.0215189
1574110983.2556872,4.0214176
1574110984.6261046,4.0213076
1574110986.0001333,4.0211951
1574110987.3713565,4.0210939
1574110988.7420788,4.0209814
1574110990.1120303,4.0208789
1574110991.481427,4.0207676
1574110992.8604157,4.0206614
1574110994.2313998,4.0205539
1574110995.6000366,4.0204414
1574110996.9716225,4.0203364
1574110998.342261,4.0202301
1574110999.715247,4.0201251
1574111001.0848382,4.0200176
1574111002.4919844,4.0199088
1574111003.8622494,4.0198076
1574111005.2312045,4.0196951
1574111006.5994747,4.0195976
1574111007.9690259,4.0194951
1574111009.3381934,4.0193888
1574111010.706921,4.0192851
1574111012.0758812,4.0191826
1574111013.4455218,4.0190851
1574111014.8165393,4.0189676
1574111016.1876743,4.0188688
1574111017.559962,4.0187701
1574111018.9314954,4.0186638
1574111020.3032978,4.0185563
1574111021.674617,4.0184501
1574111023.047573,4.0183475
1574111024.419638,4.0182525
1574111025.7892385,4.0181513
1574111027.1560547,4.018035
1574111028.5253675,4.0179413
1574111029.8975437,4.0178225
1574111031.2665691,4.0177213
1574111032.6408033,4.0176213
1574111034.0114617,4.0175138
1574111035.3815064,4.0174238
1574111036.753,4.0173088
1574111038.123733,4.0172
1574111039.4947665,4.0171063
1574111040.8658547,4.0169925
1574111042.238906,4.0168875
1574111043.6097252,4.0167875
1574111044.9817398,4.0166825
1574111046.352409,4.0165888
1574111047.7255654,4.0164812
1574111049.0956178,4.016385
1574111050.4658604,4.0162725
1574111051.832604,4.0161737
1574111053.2025564,4.016065
1574111054.573615,4.0159762
1574111055.9447005,4.0158662
1574111057.3160663,4.0157737
1574111058.688182,4.0156712
1574111060.0592916,4.0155625
1574111061.4306967,4.0154687
1574111062.8041122,4.0153625
1574111064.2686067,4.0152537
1574111065.646526,4.0151575
1574111067.0219934,4.015045
1574111068.392183,4.0149462
1574111069.7647235,4.0148387
1574111071.1363838,4.0147412
1574111072.5073674,4.0146387
1574111073.8770127,4.0145399
1574111075.2486143,4.0144399
1574111076.6182222,4.0143399
1574111077.9907246,4.0142374
1574111079.374417,4.0141324
1574111080.7441647,4.0140462
